case_id,text,category,risk_level,difficulty,expected_department_v5,expected_department_name_v5,expected_division_v5,expected_division_name_v5,expected_team_v5,expected_team_name_v5,acceptable_departments_v5,acceptable_divisions_v5,acceptable_teams_v5,ground_truth_team,acceptable_teams,expected_behavior,expected_no_answer,expected_human_review,expected_blocked,expected_sources,expected_key_information,expected_missing_information,expected_report_focus,notes
E148,"Ich suche eine Erstberatung zum Klimaschutz für mein Haus und möchte wissen, ob die Stadt dazu Angebote hat.",realistic,low,medium,environment_climate,Fachbereich Umwelt und Klima,environmental_services,Umwelt und Klima,climate_energy,Klima und Energie,environment_climate,environmental_services,climate_energy,climate_energy,climate_energy,draft,false,false,false,UK-04,Klimaschutzberatung; Erstkontakt; Beratungsangebot; keine Fachplanung,Gebäude; Thema; Kontaktwunsch,"Realistischen E-Mail-Workflow prüfen: Routing, Quellenabruf, Antwortentwurf, Statusmail und Fachteam-Freigabe.",Primäre Quelle UK-04 → environment_climate/environmental_services/climate_energy. Legacy-Referenzteam: umwelt_klima.
E149,Die neue Beleuchtung an einem Parkplatz strahlt nachts direkt in unsere Wohnung. Ist das ein Umweltthema?,realistic,medium,medium,environment_climate,Fachbereich Umwelt und Klima,environmental_services,Umwelt und Klima,environmental_complaints_waters,Umweltbeschwerden und Gewässer,environment_climate,environmental_services,environmental_complaints_waters,environmental_complaints_waters,environmental_complaints_waters,review,false,true,false,UK-08,Lichtverschmutzung; Beschwerde; Standort; Prüfung durch Fachstelle,Ort; Uhrzeiten; Art der Beleuchtung,"Realistischen E-Mail-Workflow prüfen: Routing, Quellenabruf, Antwortentwurf, Statusmail und Fachteam-Freigabe.",Primäre Quelle UK-08 → environment_climate/environmental_services/environmental_complaints_waters. Legacy-Referenzteam: umwelt_klima. Human Review/Fachteam-Freigabe erwartet.
E150,Eine Straßenlaterne vor unserem Haus flackert seit Tagen. Wo kann ich das melden?,standard,low,easy,infrastructure_operations,Fachbereich Infrastruktur und Betriebshof,depot_waste_green,"Betriebshof, Abfall und Grünflächen",street_lighting,Straßenbeleuchtung,infrastructure_operations,depot_waste_green,street_lighting,street_lighting,street_lighting,draft,false,false,false,AB-04,Straßenbeleuchtung; Defekt; Standort; Meldung,genauer Standort; Mastnummer falls vorhanden,"Standardfall prüfen: korrekte Klassifikation, passende Quellen, vollständiger und quellengebundener Antwortentwurf.",Primäre Quelle AB-04 → infrastructure_operations/depot_waste_green/street_lighting. Legacy-Referenzteam: abfall_bauhof.
E151,Auf dem Spielplatz ist eine Schaukel kaputt und ein Metallteil steht hervor.,high_risk,high,hard,infrastructure_operations,Fachbereich Infrastruktur und Betriebshof,depot_waste_green,"Betriebshof, Abfall und Grünflächen",playgrounds,Spielplätze,infrastructure_operations,depot_waste_green,playgrounds,playgrounds,playgrounds,review,false,true,false,AB-05,Spielplatzschaden; Verletzungsgefahr; Standort; dringende Meldung,Spielplatz; Geraet; Foto; genaue Gefahr,Risikosteuerung und Human Review prüfen; sensible oder rechtsnahe Inhalte vorsichtig behandeln und keine verbindliche Entscheidung zusagen.,Primäre Quelle AB-05 → infrastructure_operations/depot_waste_green/playgrounds. Legacy-Referenzteam: abfall_bauhof. Human Review/Fachteam-Freigabe erwartet.
E152,Wann wird in unserer Straße der Winterdienst durchgefuehrt?,standard,low,easy,infrastructure_operations,Fachbereich Infrastruktur und Betriebshof,depot_waste_green,"Betriebshof, Abfall und Grünflächen",cleaning_winter_service,Straßenreinigung und Winterdienst,infrastructure_operations,depot_waste_green,cleaning_winter_service,cleaning_winter_service,cleaning_winter_service,draft,false,false,false,AB-03,Winterdienst; Straßenreinigung; Zustandsfrage; Bauhof,Straße; Situation,"Standardfall prüfen: korrekte Klassifikation, passende Quellen, vollständiger und quellengebundener Antwortentwurf.",Primäre Quelle AB-03 → infrastructure_operations/depot_waste_green/cleaning_winter_service. Legacy-Referenzteam: abfall_bauhof.
E153,Der Gully vor unserem Haus ist verstopft und bei Regen läuft Wasser auf die Straße.,email_like,medium,medium,infrastructure_operations,Fachbereich Infrastruktur und Betriebshof,depot_waste_green,"Betriebshof, Abfall und Grünflächen",road_damage_drainage,Straßenschäden und Gullys,infrastructure_operations,depot_waste_green|civil_engineering,road_damage_drainage|drainage_connections,road_damage_drainage,road_damage_drainage|drainage_connections,review,false,true,false,AB-08|BA-07,Verstopfter Gully; Entwässerung; Standort; zuständige Stelle,Adresse; Ausmaß; Foto,"Realistischen E-Mail-Workflow prüfen: Routing, Quellenabruf, Antwortentwurf, Statusmail und Fachteam-Freigabe.",Primäre Quelle AB-08 → infrastructure_operations/depot_waste_green/road_damage_drainage. Legacy-Referenzteam: abfall_bauhof. Human Review/Fachteam-Freigabe erwartet.
E154,Am Ortseingang ist ein Verkehrsschild beschädigt und kaum lesbar.,standard,medium,medium,infrastructure_operations,Fachbereich Infrastruktur und Betriebshof,depot_waste_green,"Betriebshof, Abfall und Grünflächen",road_damage_drainage,Straßenschäden und Gullys,infrastructure_operations|public_order,depot_waste_green|general_order_hazards,road_damage_drainage|hazard_prevention,road_damage_drainage,road_damage_drainage|hazard_prevention,draft,false,true,false,AB-09|OA-08,Beschaedigte Beschilderung; Standort; Verkehrssicherheit,Standort; Schildart; Foto,"Standardfall prüfen: korrekte Klassifikation, passende Quellen, vollständiger und quellengebundener Antwortentwurf.",Primäre Quelle AB-09 → infrastructure_operations/depot_waste_green/road_damage_drainage. Legacy-Referenzteam: abfall_bauhof. Human Review/Fachteam-Freigabe erwartet.
E155,Die Grünflaeche neben unserem Haus wurde seit Wochen nicht gemäht.,realistic,low,medium,infrastructure_operations,Fachbereich Infrastruktur und Betriebshof,depot_waste_green,"Betriebshof, Abfall und Grünflächen",green_maintenance,Grünpflege und Rückschnitt,infrastructure_operations|environment_climate,depot_waste_green|environmental_services,green_maintenance|sustainability_green,green_maintenance,green_maintenance|sustainability_green,draft,false,false,false,AB-06|UK-03,Grünpflege; Maeharbeiten; Standort; Bauhof,genaue Fläche; Zeitraum,"Realistischen E-Mail-Workflow prüfen: Routing, Quellenabruf, Antwortentwurf, Statusmail und Fachteam-Freigabe.",Primäre Quelle AB-06 → infrastructure_operations/depot_waste_green/green_maintenance. Legacy-Referenzteam: abfall_bauhof.
E156,In unserer Straße ist ein grosses Schlagloch entstanden. Wer ist dafür zuständig?,realistic,medium,medium,infrastructure_operations,Fachbereich Infrastruktur und Betriebshof,depot_waste_green,"Betriebshof, Abfall und Grünflächen",road_damage_drainage,Straßenschäden und Gullys,infrastructure_operations,depot_waste_green|civil_engineering,road_damage_drainage|road_works_accessibility,road_damage_drainage,road_damage_drainage|road_works_accessibility,review,false,true,false,AB-07|BA-06,Schlagloch; Straßenschaden; Standort; zuständige Stelle,Straße; Höhe Hausnummer; Foto,"Realistischen E-Mail-Workflow prüfen: Routing, Quellenabruf, Antwortentwurf, Statusmail und Fachteam-Freigabe.",Primäre Quelle AB-07 → infrastructure_operations/depot_waste_green/road_damage_drainage. Legacy-Referenzteam: abfall_bauhof. Human Review/Fachteam-Freigabe erwartet.
E157,Ich möchte mich zur aktuellen Bauleitplanung in meinem Stadtteil beteiligen. Wo finde ich die Unterlagen und Fristen?,standard,medium,medium,urban_development_building,Fachbereich Stadtentwicklung und Bauordnung,urban_planning,Stadtplanung,planning_participation,Beteiligung und Stadtentwicklung,urban_development_building,urban_planning,planning_participation,planning_participation,planning_participation,draft,false,true,false,SP-02,Bürgerbeteiligung; Bauleitplanung; Unterlagen; Frist; Stadtplanung,Planverfahren; Stadtteil,"Standardfall prüfen: korrekte Klassifikation, passende Quellen, vollständiger und quellengebundener Antwortentwurf.",Primäre Quelle SP-02 → urban_development_building/urban_planning/planning_participation. Legacy-Referenzteam: stadtplanung. Human Review/Fachteam-Freigabe erwartet.
E158,Was ist der Unterschied zwischen Bebauungsplan und Flächennutzungsplan?,standard,low,medium,urban_development_building,Fachbereich Stadtentwicklung und Bauordnung,urban_planning,Stadtplanung,zoning_plans,Bauleitplanung,urban_development_building,urban_planning,zoning_plans,zoning_plans,zoning_plans,draft,false,false,false,SP-01|SP-03,Bebauungsplan; Flächennutzungsplan; Stadtentwicklung; keine Einzelfallentscheidung,konkretes Grundstück falls Einzelfall,"Standardfall prüfen: korrekte Klassifikation, passende Quellen, vollständiger und quellengebundener Antwortentwurf.",Primäre Quelle SP-01 → urban_development_building/urban_planning/zoning_plans. Legacy-Referenzteam: stadtplanung.
E159,"In unserer Nachbarschaft soll dichter gebaut werden. Ich möchte wissen, ob Nachverdichtung dort vorgesehen ist.",email_like,medium,hard,urban_development_building,Fachbereich Stadtentwicklung und Bauordnung,urban_planning,Stadtplanung,planning_participation,Beteiligung und Stadtentwicklung,urban_development_building,urban_planning,planning_participation,planning_participation,planning_participation,review,false,true,false,SP-04,Nachverdichtung; Baulandentwicklung; Planungsstand; keine verbindliche Einzelfallauskunft,Gebiet; Flurstueck; Planverfahren,"Realistischen E-Mail-Workflow prüfen: Routing, Quellenabruf, Antwortentwurf, Statusmail und Fachteam-Freigabe.",Primäre Quelle SP-04 → urban_development_building/urban_planning/planning_participation. Legacy-Referenzteam: stadtplanung. Human Review/Fachteam-Freigabe erwartet.
E160,Wie wird eine neue Straße benannt und wer vergibt Hausnummern?,standard,low,medium,urban_development_building,Fachbereich Stadtentwicklung und Bauordnung,urban_planning,Stadtplanung,streets_green_transport_planning,"Straßen, Grünflächen und Verkehr",urban_development_building,urban_planning,streets_green_transport_planning,streets_green_transport_planning,streets_green_transport_planning,draft,false,false,false,SP-05,Straßenbenennung; Hausnummern; Planungsbezug; Stadtplanung,Lage; Baugebiet; Anliegen,"Standardfall prüfen: korrekte Klassifikation, passende Quellen, vollständiger und quellengebundener Antwortentwurf.",Primäre Quelle SP-05 → urban_development_building/urban_planning/streets_green_transport_planning. Legacy-Referenzteam: stadtplanung.
E161,Unser Wohngebiet braucht aus Sicht vieler Eltern einen neuen Spielplatz. Ist das Stadtplanung oder Bauhof?,ambiguous,medium,hard,urban_development_building,Fachbereich Stadtentwicklung und Bauordnung,urban_planning,Stadtplanung,streets_green_transport_planning,"Straßen, Grünflächen und Verkehr",urban_development_building|environment_climate|infrastructure_operations,urban_planning|environmental_services|depot_waste_green,streets_green_transport_planning|sustainability_green|playgrounds,streets_green_transport_planning,streets_green_transport_planning|sustainability_green|playgrounds,review,false,true,false,SP-06|UK-03|AB-05,Spielplatzplanung; Grünflaechenplanung; Abgrenzung Betrieb und Planung; Rückfrage,Ort; Bedarf; bestehende Anlage,Unklare Zuordnung prüfen; Unsicherheit transparent machen und ggf. manuelle Verteilung oder Rückfrage auslösen.,Primäre Quelle SP-06 → urban_development_building/urban_planning/streets_green_transport_planning. Legacy-Referenzteam: stadtplanung. Human Review/Fachteam-Freigabe erwartet.
E162,Die Durchgangsstrasse in unserem Viertel ist sehr schnell befahren. Gibt es eine Möglichkeit zur Verkehrsberuhigung?,email_like,medium,hard,urban_development_building,Fachbereich Stadtentwicklung und Bauordnung,urban_planning,Stadtplanung,streets_green_transport_planning,"Straßen, Grünflächen und Verkehr",urban_development_building|public_order,urban_planning|general_order_hazards,streets_green_transport_planning|hazard_prevention,streets_green_transport_planning,streets_green_transport_planning|hazard_prevention,review,false,true,false,SP-07|OA-08,Verkehrsplanung; Verkehrsberuhigung; Prüfung; keine Sofortzusage,Straße; Problemzeiten; Beobachtungen,"Realistischen E-Mail-Workflow prüfen: Routing, Quellenabruf, Antwortentwurf, Statusmail und Fachteam-Freigabe.",Primäre Quelle SP-07 → urban_development_building/urban_planning/streets_green_transport_planning. Legacy-Referenzteam: stadtplanung. Human Review/Fachteam-Freigabe erwartet.
E163,"Ich habe eine Idee, wie leerstehende Ladenlokale in der Innenstadt besser genutzt werden könnten.",realistic,low,medium,urban_development_building,Fachbereich Stadtentwicklung und Bauordnung,urban_planning,Stadtplanung,planning_participation,Beteiligung und Stadtentwicklung,urban_development_building,urban_planning,planning_participation,planning_participation,planning_participation,draft,false,false,false,SP-08,Innenstadtentwicklung; Leerstand; Bürgeridee; Stadtplanung,Adresse; Idee; Beteiligte,"Realistischen E-Mail-Workflow prüfen: Routing, Quellenabruf, Antwortentwurf, Statusmail und Fachteam-Freigabe.",Primäre Quelle SP-08 → urban_development_building/urban_planning/planning_participation. Legacy-Referenzteam: stadtplanung.
E164,"Bei einer geplanten Solaranlage frage ich mich, ob es stadtplanerische Einschränkungen gibt.",multi_intent,medium,hard,urban_development_building,Fachbereich Stadtentwicklung und Bauordnung,urban_planning,Stadtplanung,climate_solar_planning,Klima- und Solarbezüge in der Planung,urban_development_building|environment_climate,urban_planning|environmental_services|building_control,climate_solar_planning|climate_energy|heritage_land_charges,climate_solar_planning,climate_solar_planning|climate_energy|heritage_land_charges,review,false,true,false,SP-09|UK-05|BA-08,Solar; Stadtplanung; Umwelt/Klima; ggf. Denkmalschutz; keine verbindliche Freigabe,Adresse; Gebäude; Schutzstatus,Mehrfachanliegen erkennen; Hauptzuständigkeit und akzeptable Nebenzuständigkeiten prüfen; Rückfrage oder manuelle Fachteam-Freigabe auslösen.,Primäre Quelle SP-09 → urban_development_building/urban_planning/climate_solar_planning. Legacy-Referenzteam: stadtplanung. Human Review/Fachteam-Freigabe erwartet.
E165,Ich brauche ein Führungszeugnis für meinen neuen Arbeitgeber. Kann ich das bei Ihnen beantragen und welche Unterlagen muss ich mitbringen?,standard,low,easy,citizen_services,Fachbereich Bürgerdienste,citizens_office,Bürgerbüro,conduct_certificates,Führungszeugnisse,citizen_services,citizens_office,conduct_certificates,conduct_certificates,conduct_certificates,draft,false,false,false,BB-05,Führungszeugnis; Antrag; Unterlagen; Bürgerbüro oder Online-Portal,Verwendungszweck; Identitätsnachweis,"Standardfall prüfen: korrekte Klassifikation, passende Quellen, vollständiger und quellengebundener Antwortentwurf.",Primäre Quelle BB-05 → citizen_services/citizens_office/conduct_certificates. Legacy-Referenzteam: buergerbuero.
E166,"Guten Tag, ich muss für eine Bewerbung mehrere Kopien beglaubigen lassen und möchte wissen, ob ich dafür einen Termin im Bürgerbüro brauche.",email_like,low,medium,citizen_services,Fachbereich Bürgerdienste,citizens_office,Bürgerbüro,certifications,Beglaubigungen,citizen_services,citizens_office,certifications,certifications,certifications,draft,false,false,false,BB-06,Beglaubigung; Kopien; Termin; Bürgerbüro,Art der Unterlagen; Anzahl der Kopien,"Realistischen E-Mail-Workflow prüfen: Routing, Quellenabruf, Antwortentwurf, Statusmail und Fachteam-Freigabe.",Primäre Quelle BB-06 → citizen_services/citizens_office/certifications. Legacy-Referenzteam: buergerbuero.
E167,Wie beantrage ich einen Bewohnerparkausweis für meine neue Wohnung?,standard,low,medium,citizen_services,Fachbereich Bürgerdienste,citizens_office,Bürgerbüro,resident_parking_permits,Bewohnerparkausweise,citizen_services,citizens_office,resident_parking_permits,resident_parking_permits,resident_parking_permits,draft,false,false,false,BB-07,Bewohnerparkausweis; Antrag; Wohnsitz; Fahrzeugdaten; Online- oder Amtsweg,Adresse; Kennzeichen; Fahrzeughalter,"Standardfall prüfen: korrekte Klassifikation, passende Quellen, vollständiger und quellengebundener Antwortentwurf.",Primäre Quelle BB-07 → citizen_services/citizens_office/resident_parking_permits. Legacy-Referenzteam: buergerbuero.
E168,Ich habe meinen Geldbeutel im Rathaus verloren. Gibt es ein Fundbuero und wie kann ich nachfragen?,realistic,low,easy,citizen_services,Fachbereich Bürgerdienste,citizens_office,Bürgerbüro,lost_and_found,Fundsachen,citizen_services,citizens_office,lost_and_found,lost_and_found,lost_and_found,draft,false,false,false,BB-08,Fundsache; Fundbuero; Verlustmeldung; Kontaktweg,Gegenstand; Verlustort; Zeitpunkt,"Realistischen E-Mail-Workflow prüfen: Routing, Quellenabruf, Antwortentwurf, Statusmail und Fachteam-Freigabe.",Primäre Quelle BB-08 → citizen_services/citizens_office/lost_and_found. Legacy-Referenzteam: buergerbuero.
E169,"Ich habe morgen einen Termin im Bürgerbüro und möchte wissen, welche Unterlagen ich allgemein vorbereiten sollte.",realistic,low,easy,citizen_services,Fachbereich Bürgerdienste,citizens_office,Bürgerbüro,appointment_preparation,Termin und Vorbereitung,citizen_services,citizens_office,appointment_preparation,appointment_preparation,appointment_preparation,draft,false,false,false,BB-09,Termin im Bürgerbüro; Vorbereitung; Unterlagen; konkretes Anliegen klären,Terminart; Anliegen,"Realistischen E-Mail-Workflow prüfen: Routing, Quellenabruf, Antwortentwurf, Statusmail und Fachteam-Freigabe.",Primäre Quelle BB-09 → citizen_services/citizens_office/appointment_preparation. Legacy-Referenzteam: buergerbuero.
E170,"Sehr geehrte Damen und Herren, ich möchte ein erweitertes Führungszeugnis für die ehrenamtliche Arbeit mit Kindern beantragen. Bitte teilen Sie mir mit, ob ich dafür persönlich erscheinen muss und welche Bescheinigung des Vereins erforderlich ist.",email_like,medium,medium,citizen_services,Fachbereich Bürgerdienste,citizens_office,Bürgerbüro,conduct_certificates,Führungszeugnisse,citizen_services,citizens_office,conduct_certificates,conduct_certificates,conduct_certificates,draft,false,true,false,BB-05,Erweitertes Führungszeugnis; Ehrenamt; Bescheinigung; Antrag über Amt oder Online-Portal,Vereinsbescheinigung; Identitätsnachweis,"Realistischen E-Mail-Workflow prüfen: Routing, Quellenabruf, Antwortentwurf, Statusmail und Fachteam-Freigabe.",Primäre Quelle BB-05 → citizen_services/citizens_office/conduct_certificates. Legacy-Referenzteam: buergerbuero. Human Review/Fachteam-Freigabe erwartet.
E171,"Ich habe eine Fundsache im Bus gefunden und weiß nicht, ob ich sie beim Fundbuero oder beim Verkehrsunternehmen abgeben muss.",ambiguous,low,medium,citizen_services,Fachbereich Bürgerdienste,citizens_office,Bürgerbüro,lost_and_found,Fundsachen,citizen_services,citizens_office,lost_and_found,lost_and_found,lost_and_found,review,false,true,false,BB-08,Fundsache; Abgabeort; Fundbuero; Rückfrage bei unklarem Verkehrstraeger,Fundort; Gegenstand; Zeitpunkt,Unklare Zuordnung prüfen; Unsicherheit transparent machen und ggf. manuelle Verteilung oder Rückfrage auslösen.,Primäre Quelle BB-08 → citizen_services/citizens_office/lost_and_found. Legacy-Referenzteam: buergerbuero. Human Review/Fachteam-Freigabe erwartet.
E172,Ich möchte aus der Kirche austreten. Ist dafür das Standesamt zuständig und reicht eine E-Mail?,standard,medium,medium,registry_office,Standesamt,names_and_religion,Namensrecht und Kirchenaustritt,names_church_resignation,Namen und Kirchenaustritt,registry_office,names_and_religion,names_church_resignation,names_church_resignation,names_church_resignation,draft,false,true,false,ST-06,Kirchenaustritt; formelle Erklärung; persönlicher oder vorgesehener Kanal; Standesamt,Identität; Religionsgemeinschaft; Wohnsitz,"Standardfall prüfen: korrekte Klassifikation, passende Quellen, vollständiger und quellengebundener Antwortentwurf.",Primäre Quelle ST-06 → registry_office/names_and_religion/names_church_resignation. Legacy-Referenzteam: standesamt. Human Review/Fachteam-Freigabe erwartet.
E173,Wir möchten eine Vaterschaftsanerkennung vornehmen lassen. Welche Unterlagen und Termine sind dafür notwendig?,email_like,medium,hard,registry_office,Standesamt,parentage_declarations,Familienrechtliche Erklärungen,family_law_declarations,Vaterschaftsanerkennung und Sorgeerklärung,registry_office,parentage_declarations,family_law_declarations,family_law_declarations,family_law_declarations,review,false,true,false,ST-07,Vaterschaftsanerkennung; Sorgeerklärung; Unterlagen; Termin; sensible Familiendaten,Elternangaben; Geburtsdaten; Sorgeerklärung,"Realistischen E-Mail-Workflow prüfen: Routing, Quellenabruf, Antwortentwurf, Statusmail und Fachteam-Freigabe.",Primäre Quelle ST-07 → registry_office/parentage_declarations/family_law_declarations. Legacy-Referenzteam: standesamt. Human Review/Fachteam-Freigabe erwartet.
E174,Ich benötige eine Registerauskunft aus dem Personenstandsregister. Wer darf so etwas beantragen?,standard,medium,medium,registry_office,Standesamt,civil_register_certificates,Personenstandsregister und Urkundenstelle,registry_certificates,Urkunden und Registerauskünfte,registry_office,civil_register_certificates,registry_certificates,registry_certificates,registry_certificates,review,false,true,false,ST-08,Registerauskunft; Personenstandsregister; berechtigtes Interesse; Datenschutz,Person; Verwandtschaft; Zweck,"Standardfall prüfen: korrekte Klassifikation, passende Quellen, vollständiger und quellengebundener Antwortentwurf.",Primäre Quelle ST-08 → registry_office/civil_register_certificates/registry_certificates. Legacy-Referenzteam: standesamt. Human Review/Fachteam-Freigabe erwartet.
E175,"Guten Tag, ich brauche eine Geburtsurkunde mit Auslandsbezug für eine Behörde im Ausland. Muss die Urkunde mehrsprachig oder beglaubigt sein?",email_like,medium,hard,registry_office,Standesamt,civil_status_events,Personenstandsfälle und Eheschließungen,civil_status_cases,Personenstandsfälle,registry_office,civil_status_events|civil_register_certificates,civil_status_cases|registry_certificates,civil_status_cases,civil_status_cases|registry_certificates,review,false,true,false,ST-09|ST-01,Urkunde mit Auslandsbezug; Geburtsurkunde; Beglaubigung oder mehrsprachige Urkunde; Standesamt,Zielland; Zweck; betroffene Person,"Realistischen E-Mail-Workflow prüfen: Routing, Quellenabruf, Antwortentwurf, Statusmail und Fachteam-Freigabe.",Primäre Quelle ST-09 → registry_office/civil_status_events/civil_status_cases. Legacy-Referenzteam: standesamt. Human Review/Fachteam-Freigabe erwartet.
E176,"Ich möchte eine Namenserklärung nach meiner Eheschließung abgeben und bin unsicher, ob das per E-Mail geht.",realistic,medium,hard,registry_office,Standesamt,names_and_religion,Namensrecht und Kirchenaustritt,names_church_resignation,Namen und Kirchenaustritt,registry_office,names_and_religion,names_church_resignation,names_church_resignation,names_church_resignation,review,false,true,false,ST-05,Namenserklärung; Eheschließung; formelle Erklärung; Standesamt,Personenstand; gewünschter Name; Urkunden,"Realistischen E-Mail-Workflow prüfen: Routing, Quellenabruf, Antwortentwurf, Statusmail und Fachteam-Freigabe.",Primäre Quelle ST-05 → registry_office/names_and_religion/names_church_resignation. Legacy-Referenzteam: standesamt. Human Review/Fachteam-Freigabe erwartet.
E177,"Mein Kind wurde im Ausland geboren und ich möchte wissen, ob die Geburt hier nachbeurkundet werden kann.",high_risk,high,hard,registry_office,Standesamt,civil_status_events,Personenstandsfälle und Eheschließungen,civil_status_cases,Personenstandsfälle,registry_office,civil_status_events|civil_register_certificates,civil_status_cases|registry_certificates,civil_status_cases,civil_status_cases|registry_certificates,review,false,true,false,ST-09|ST-01,Auslandsgeburt; Nachbeurkundung; Urkunden; Einzelfallprüfung; Human Review,Geburtsland; Urkunden; Staatsangehörigkeit,Risikosteuerung und Human Review prüfen; sensible oder rechtsnahe Inhalte vorsichtig behandeln und keine verbindliche Entscheidung zusagen.,Primäre Quelle ST-09 → registry_office/civil_status_events/civil_status_cases. Legacy-Referenzteam: standesamt. Human Review/Fachteam-Freigabe erwartet.
E178,Ein Hund in der Nachbarschaft hat mein Kind gebissen. An wen muss ich mich wenden?,high_risk,high,hard,public_order,Ordnungsamt,animal_order,Hunde- und Tierordnungsangelegenheiten,dangerous_dogs,Gefährliche Hunde und Beißvorfälle,public_order,animal_order,dangerous_dogs,dangerous_dogs,dangerous_dogs,review,false,true,false,OA-04,Beißvorfall; gefährlicher Hund; Ordnungsamt; dringende Prüfung,Ort; Zeitpunkt; Halter; Verletzung,Risikosteuerung und Human Review prüfen; sensible oder rechtsnahe Inhalte vorsichtig behandeln und keine verbindliche Entscheidung zusagen.,Primäre Quelle OA-04 → public_order/animal_order/dangerous_dogs. Legacy-Referenzteam: ordnungsamt. Human Review/Fachteam-Freigabe erwartet.
E179,Ich möchte vor meinem Geschaeft für zwei Tage einen Infostand auf dem Gehweg aufstellen. Brauche ich eine Sondernutzungserlaubnis?,standard,medium,medium,public_order,Ordnungsamt,public_space_events,Sondernutzung und Veranstaltungen im öffentlichen Raum,special_use_permits,Sondernutzung öffentlicher Flächen,public_order,public_space_events,special_use_permits,special_use_permits,special_use_permits,draft,false,true,false,OA-05,Sondernutzung; öffentliche Fläche; formeller Antrag; Ordnungsamt,Ort; Zeitraum; Flächengröße,"Standardfall prüfen: korrekte Klassifikation, passende Quellen, vollständiger und quellengebundener Antwortentwurf.",Primäre Quelle OA-05 → public_order/public_space_events/special_use_permits. Legacy-Referenzteam: ordnungsamt. Human Review/Fachteam-Freigabe erwartet.
E180,Wir planen ein kleines Straßenfest. Muessen wir die Veranstaltung bei der Stadt anzeigen?,email_like,medium,medium,public_order,Ordnungsamt,public_space_events,Sondernutzung und Veranstaltungen im öffentlichen Raum,public_events,Veranstaltungen im öffentlichen Raum,public_order,public_space_events,public_events,public_events,public_events,review,false,true,false,OA-06,Veranstaltung im öffentlichen Raum; Anzeige; Genehmigung; Sicherheitsaspekte,Ort; Datum; Besucherzahl; Ausschank,"Realistischen E-Mail-Workflow prüfen: Routing, Quellenabruf, Antwortentwurf, Statusmail und Fachteam-Freigabe.",Primäre Quelle OA-06 → public_order/public_space_events/public_events. Legacy-Referenzteam: ordnungsamt. Human Review/Fachteam-Freigabe erwartet.
E181,Darf unser Verein Plakate für eine Veranstaltung an Laternen aufhängen?,standard,medium,medium,public_order,Ordnungsamt,public_space_events,Sondernutzung und Veranstaltungen im öffentlichen Raum,posters_advertising,Plakatierung und Werbung,public_order,public_space_events,posters_advertising,posters_advertising,posters_advertising,draft,false,true,false,OA-07,Plakatierung; Werbung im öffentlichen Raum; Erlaubnis; Ordnungsamt,Zeitraum; Anzahl; Orte,"Standardfall prüfen: korrekte Klassifikation, passende Quellen, vollständiger und quellengebundener Antwortentwurf.",Primäre Quelle OA-07 → public_order/public_space_events/posters_advertising. Legacy-Referenzteam: ordnungsamt. Human Review/Fachteam-Freigabe erwartet.
E182,Auf dem Gehweg liegt zerbrochenes Glas und es besteht Verletzungsgefahr. Ist das Ordnungsamt oder der Bauhof zuständig?,ambiguous,medium,medium,public_order,Ordnungsamt,general_order_hazards,Allgemeine Ordnung und Gefahrenabwehr,hazard_prevention,Gefahrenstellen und Sicherheit,public_order|infrastructure_operations,general_order_hazards|depot_waste_green,hazard_prevention|illegal_dumping,hazard_prevention,hazard_prevention|illegal_dumping,review,false,true,false,OA-08|AB-02,Gefahrenstelle; Verunreinigung; Standort; Abgrenzung Ordnungsamt und Bauhof,genauer Ort; Art der Gefahr; Foto,Unklare Zuordnung prüfen; Unsicherheit transparent machen und ggf. manuelle Verteilung oder Rückfrage auslösen.,Primäre Quelle OA-08 → public_order/general_order_hazards/hazard_prevention. Legacy-Referenzteam: ordnungsamt. Human Review/Fachteam-Freigabe erwartet.
E183,"Eine Bar in unserer Straße ist nachts regelmäßig sehr laut. Ich möchte das melden, weiß aber nicht ob es um Lärm oder Gewerbeaufsicht geht.",ambiguous,medium,hard,public_order,Ordnungsamt,general_order_hazards,Allgemeine Ordnung und Gefahrenabwehr,noise_complaints,Lärm und Ruhestörung,public_order|economy_business,general_order_hazards|trade_office,noise_complaints|business_complaints,noise_complaints,noise_complaints|business_complaints,review,false,true,false,OA-09|GA-09,Gewerbliche Lärmbeschwerde; Betrieb; Ordnungsamt/Gewerbeamt; Rückfrage,Betrieb; Adresse; Zeiten; Art des Lärms,Unklare Zuordnung prüfen; Unsicherheit transparent machen und ggf. manuelle Verteilung oder Rückfrage auslösen.,Primäre Quelle OA-09 → public_order/general_order_hazards/noise_complaints. Legacy-Referenzteam: ordnungsamt. Human Review/Fachteam-Freigabe erwartet.
