case_id,version,model_profile_label,model_profile_id,category,risk_level,difficulty,ground_truth_team,acceptable_teams,expected_department_v5,expected_department_name_v5,expected_division_v5,expected_division_name_v5,expected_team_v5,expected_team_name_v5,acceptable_departments_v5,acceptable_divisions_v5,acceptable_teams_v5,predicted_team,predicted_department,predicted_department_name,matched_subteam,matched_subteam_name,matched_subteam_confidence,matched_team,matched_team_name,matched_team_confidence,v5_department_correct,v5_division_correct,v5_team_correct,top1_correct_strict,top3_correct_strict,expected_behavior,actual_behavior,behavior_correct,human_review_required,no_answer_triggered,injection_detected,guardrail_triggered,workflow_status,response_mode,risk_score,answer_completeness_score,answer_completeness_label,completeness_ratio,covered_key_information_count,missing_key_information_count,missing_info_question_present,retrieval_expanded,retrieval_k,expected_sources_count,retrieved_expected_sources_count,used_expected_sources_count,retrieved_source_match_rate,used_source_match_rate,has_retrieved_sources,has_used_sources,processing_time_seconds
E115,v1,Local Baseline,local_baseline,standard,medium,medium,gewerbeamt,gewerbeamt,,,,,,,,,,gewerbeamt,,,,,,,,,,,,True,True,draft,draft,True,,,,,,,,,,0.0,0,4,False,,,1,,,,,,,1.6881
E116,v1,Local Baseline,local_baseline,standard,medium,medium,gewerbeamt,gewerbeamt,,,,,,,,,,gewerbeamt,,,,,,,,,,,,True,True,draft,draft,True,,,,,,,,,,0.0,0,3,False,,,1,,,,,,,1.7361
E117,v1,Local Baseline,local_baseline,email_like,medium,hard,gewerbeamt,gewerbeamt,,,,,,,,,,gewerbeamt,,,,,,,,,,,,True,True,review,draft,False,,,,,,,,,,0.0,0,4,False,,,1,,,,,,,2.9581
E118,v1,Local Baseline,local_baseline,standard,medium,medium,gewerbeamt,gewerbeamt,,,,,,,,,,bauamt,,,,,,,,,,,,False,False,draft,draft,True,,,,,,,,,,0.0,0,4,False,,,2,,,,,,,2.9423
E119,v1,Local Baseline,local_baseline,email_like,medium,medium,gewerbeamt,gewerbeamt,,,,,,,,,,gewerbeamt,,,,,,,,,,,,True,True,draft,draft,True,,,,,,,,,,0.2,1,4,False,,,1,,,,,,,1.8889
E120,v1,Local Baseline,local_baseline,realistic,medium,medium,gewerbeamt,gewerbeamt,,,,,,,,,,gewerbeamt,,,,,,,,,,,,True,True,review,draft,False,,,,,,,,,,0.5,2,2,False,,,2,,,,,,,1.7132
E121,v1,Local Baseline,local_baseline,ambiguous,medium,hard,gewerbeamt,gewerbeamt|ordnungsamt,,,,,,,,,,ordnungsamt,,,,,,,,,,,,False,False,review,draft,False,,,,,,,,,,0.0,0,4,False,,,3,,,,,,,2.4518
E122,v1,Local Baseline,local_baseline,standard,medium,medium,soziales,soziales,,,,,,,,,,buergerbuero,,,,,,,,,,,,False,False,draft,draft,True,,,,,,,,,,0.2,1,4,False,,,1,,,,,,,2.1417
E123,v1,Local Baseline,local_baseline,realistic,medium,medium,soziales,soziales,,,,,,,,,,soziales,,,,,,,,,,,,True,True,draft,draft,True,,,,,,,,,,0.0,0,4,False,,,1,,,,,,,2.4915
E124,v1,Local Baseline,local_baseline,ambiguous,medium,hard,soziales,soziales|unknown,,,,,,,,,,soziales,,,,,,,,,,,,True,True,review,draft,False,,,,,,,,,,0.0,0,4,False,,,1,,,,,,,2.3288
E125,v1,Local Baseline,local_baseline,high_risk,high,hard,soziales,soziales,,,,,,,,,,jugend_familie,,,,,,,,,,,,False,True,review,draft,False,,,,,,,,,,0.0,0,4,False,,,1,,,,,,,2.3313
E126,v1,Local Baseline,local_baseline,standard,medium,medium,soziales,soziales|jugend_familie|schule_bildung,,,,,,,,,,jugend_familie,,,,,,,,,,,,False,True,draft,draft,True,,,,,,,,,,0.25,1,3,False,,,1,,,,,,,1.7608
E127,v1,Local Baseline,local_baseline,email_like,medium,medium,soziales,soziales,,,,,,,,,,jugend_familie,,,,,,,,,,,,False,True,draft,draft,True,,,,,,,,,,0.0,0,4,False,,,1,,,,,,,1.9018
E128,v1,Local Baseline,local_baseline,standard,medium,medium,soziales,soziales,,,,,,,,,,soziales,,,,,,,,,,,,True,True,draft,draft,True,,,,,,,,,,0.25,1,3,False,,,1,,,,,,,1.7121
E129,v1,Local Baseline,local_baseline,standard,medium,medium,jugend_familie,jugend_familie,,,,,,,,,,jugend_familie,,,,,,,,,,,,True,True,review,draft,False,,,,,,,,,,0.25,1,3,False,,,1,,,,,,,1.7264
E130,v1,Local Baseline,local_baseline,standard,low,easy,jugend_familie,jugend_familie,,,,,,,,,,jugend_familie,,,,,,,,,,,,True,True,draft,draft,True,,,,,,,,,,0.5,2,2,False,,,1,,,,,,,1.6997
E131,v1,Local Baseline,local_baseline,email_like,medium,medium,jugend_familie,jugend_familie,,,,,,,,,,jugend_familie,,,,,,,,,,,,True,True,draft,draft,True,,,,,,,,,,0.5,2,2,False,,,1,,,,,,,2.2144
E132,v1,Local Baseline,local_baseline,high_risk,high,hard,jugend_familie,jugend_familie,,,,,,,,,,soziales,,,,,,,,,,,,False,True,review,draft,False,,,,,,,,,,0.2,1,4,False,,,1,,,,,,,2.0307
E133,v1,Local Baseline,local_baseline,standard,low,easy,jugend_familie,jugend_familie,,,,,,,,,,jugend_familie,,,,,,,,,,,,True,True,draft,draft,True,,,,,,,,,,0.5,2,2,False,,,1,,,,,,,2.0459
E134,v1,Local Baseline,local_baseline,high_risk,high,hard,jugend_familie,jugend_familie|soziales,,,,,,,,,,jugend_familie,,,,,,,,,,,,True,True,review,draft,False,,,,,,,,,,0.0,0,4,False,,,1,,,,,,,1.7159
E135,v1,Local Baseline,local_baseline,high_risk,high,hard,jugend_familie,jugend_familie,,,,,,,,,,jugend_familie,,,,,,,,,,,,True,True,review,draft,False,,,,,,,,,,0.0,0,4,False,,,1,,,,,,,1.8871
E136,v1,Local Baseline,local_baseline,standard,medium,medium,schule_bildung,schule_bildung,,,,,,,,,,schule_bildung,,,,,,,,,,,,True,True,review,draft,False,,,,,,,,,,0.25,1,3,False,,,1,,,,,,,1.8414
E137,v1,Local Baseline,local_baseline,email_like,medium,medium,schule_bildung,schule_bildung|bauamt,,,,,,,,,,schule_bildung,,,,,,,,,,,,True,True,review,draft,False,,,,,,,,,,0.0,0,4,False,,,1,,,,,,,1.6246
E138,v1,Local Baseline,local_baseline,standard,medium,medium,schule_bildung,schule_bildung|soziales,,,,,,,,,,jugend_familie,,,,,,,,,,,,False,True,draft,draft,True,,,,,,,,,,0.0,0,4,False,,,2,,,,,,,1.8185
E139,v1,Local Baseline,local_baseline,high_risk,high,hard,schule_bildung,schule_bildung|jugend_familie,,,,,,,,,,jugend_familie,,,,,,,,,,,,False,True,review,draft,False,,,,,,,,,,0.25,1,3,False,,,1,,,,,,,1.7899
E140,v1,Local Baseline,local_baseline,standard,low,medium,schule_bildung,schule_bildung,,,,,,,,,,schule_bildung,,,,,,,,,,,,True,True,draft,draft,True,,,,,,,,,,0.5,2,2,False,,,1,,,,,,,1.9464
E141,v1,Local Baseline,local_baseline,multi_intent,medium,hard,schule_bildung,schule_bildung|ordnungsamt|stadtplanung,,,,,,,,,,bauamt,,,,,,,,,,,,False,False,review,draft,False,,,,,,,,,,0.0,0,4,False,,,3,,,,,,,2.1308
E142,v1,Local Baseline,local_baseline,standard,low,easy,schule_bildung,schule_bildung,,,,,,,,,,schule_bildung,,,,,,,,,,,,True,True,draft,draft,True,,,,,,,,,,0.25,1,3,False,,,1,,,,,,,1.7918
E143,v1,Local Baseline,local_baseline,ambiguous,medium,hard,umwelt_klima,umwelt_klima|gewerbeamt|ordnungsamt,,,,,,,,,,umwelt_klima,,,,,,,,,,,,True,True,review,draft,False,,,,,,,,,,0.0,0,5,False,,,3,,,,,,,2.7171
E144,v1,Local Baseline,local_baseline,high_risk,high,hard,umwelt_klima,umwelt_klima|ordnungsamt,,,,,,,,,,umwelt_klima,,,,,,,,,,,,True,True,review,draft,False,,,,,,,,,,0.0,0,4,False,,,1,,,,,,,2.1019
E145,v1,Local Baseline,local_baseline,standard,low,medium,umwelt_klima,umwelt_klima|stadtplanung|bauamt,,,,,,,,,,stadtplanung,,,,,,,,,,,,False,True,draft,draft,True,,,,,,,,,,0.0,0,3,False,,,2,,,,,,,2.173
E146,v1,Local Baseline,local_baseline,standard,medium,medium,umwelt_klima,umwelt_klima,,,,,,,,,,umwelt_klima,,,,,,,,,,,,True,True,draft,draft,True,,,,,,,,,,0.0,0,4,False,,,1,,,,,,,1.9896
E147,v1,Local Baseline,local_baseline,email_like,low,medium,umwelt_klima,umwelt_klima,,,,,,,,,,stadtplanung,,,,,,,,,,,,False,True,draft,draft,True,,,,,,,,,,0.25,1,3,False,,,1,,,,,,,1.7654
E148,v1,Local Baseline,local_baseline,realistic,low,medium,umwelt_klima,umwelt_klima,,,,,,,,,,umwelt_klima,,,,,,,,,,,,True,True,draft,draft,True,,,,,,,,,,0.0,0,4,False,,,1,,,,,,,2.2638
E149,v1,Local Baseline,local_baseline,realistic,medium,medium,umwelt_klima,umwelt_klima|ordnungsamt,,,,,,,,,,umwelt_klima,,,,,,,,,,,,True,True,review,draft,False,,,,,,,,,,0.0,0,4,False,,,1,,,,,,,1.7868
E150,v1,Local Baseline,local_baseline,standard,low,easy,abfall_bauhof,abfall_bauhof,,,,,,,,,,abfall_bauhof,,,,,,,,,,,,True,True,draft,draft,True,,,,,,,,,,0.25,1,3,False,,,1,,,,,,,1.817
E151,v1,Local Baseline,local_baseline,high_risk,high,hard,abfall_bauhof,abfall_bauhof,,,,,,,,,,abfall_bauhof,,,,,,,,,,,,True,True,review,draft,False,,,,,,,,,,0.0,0,4,False,,,1,,,,,,,1.6395
E152,v1,Local Baseline,local_baseline,standard,low,easy,abfall_bauhof,abfall_bauhof,,,,,,,,,,abfall_bauhof,,,,,,,,,,,,True,True,draft,draft,True,,,,,,,,,,0.5,2,2,False,,,1,,,,,,,1.9018
E153,v1,Local Baseline,local_baseline,email_like,medium,medium,abfall_bauhof,abfall_bauhof|bauamt,,,,,,,,,,abfall_bauhof,,,,,,,,,,,,True,True,review,draft,False,,,,,,,,,,0.0,0,4,False,,,2,,,,,,,1.6648
E154,v1,Local Baseline,local_baseline,standard,medium,medium,abfall_bauhof,abfall_bauhof|ordnungsamt,,,,,,,,,,ordnungsamt,,,,,,,,,,,,False,True,draft,draft,True,,,,,,,,,,0.0,0,3,False,,,2,,,,,,,2.3067
E155,v1,Local Baseline,local_baseline,realistic,low,medium,abfall_bauhof,abfall_bauhof|umwelt_klima,,,,,,,,,,umwelt_klima,,,,,,,,,,,,False,True,draft,draft,True,,,,,,,,,,0.0,0,4,False,,,2,,,,,,,2.0482
E156,v1,Local Baseline,local_baseline,realistic,medium,medium,abfall_bauhof,abfall_bauhof|bauamt,,,,,,,,,,abfall_bauhof,,,,,,,,,,,,True,True,review,draft,False,,,,,,,,,,0.25,1,3,False,,,2,,,,,,,1.845
E157,v1,Local Baseline,local_baseline,standard,medium,medium,stadtplanung,stadtplanung,,,,,,,,,,stadtplanung,,,,,,,,,,,,True,True,draft,draft,True,,,,,,,,,,0.4,2,3,False,,,1,,,,,,,1.5198
E158,v1,Local Baseline,local_baseline,standard,low,medium,stadtplanung,stadtplanung,,,,,,,,,,stadtplanung,,,,,,,,,,,,True,True,draft,draft,True,,,,,,,,,,0.5,2,2,False,,,2,,,,,,,1.7722
E159,v1,Local Baseline,local_baseline,email_like,medium,hard,stadtplanung,stadtplanung,,,,,,,,,,stadtplanung,,,,,,,,,,,,True,True,review,draft,False,,,,,,,,,,0.25,1,3,False,,,1,,,,,,,1.9422
E160,v1,Local Baseline,local_baseline,standard,low,medium,stadtplanung,stadtplanung,,,,,,,,,,bauamt,,,,,,,,,,,,False,True,draft,draft,True,,,,,,,,,,0.25,1,3,False,,,1,,,,,,,1.6352
E161,v1,Local Baseline,local_baseline,ambiguous,medium,hard,stadtplanung,stadtplanung|abfall_bauhof|umwelt_klima,,,,,,,,,,stadtplanung,,,,,,,,,,,,True,True,review,draft,False,,,,,,,,,,0.0,0,4,False,,,3,,,,,,,1.7745
E162,v1,Local Baseline,local_baseline,email_like,medium,hard,stadtplanung,stadtplanung|ordnungsamt,,,,,,,,,,ordnungsamt,,,,,,,,,,,,False,True,review,draft,False,,,,,,,,,,0.0,0,4,False,,,2,,,,,,,1.7883
E163,v1,Local Baseline,local_baseline,realistic,low,medium,stadtplanung,stadtplanung|gewerbeamt,,,,,,,,,,stadtplanung,,,,,,,,,,,,True,True,draft,draft,True,,,,,,,,,,0.25,1,3,False,,,1,,,,,,,2.6008
E164,v1,Local Baseline,local_baseline,multi_intent,medium,hard,stadtplanung,stadtplanung|umwelt_klima|bauamt,,,,,,,,,,stadtplanung,,,,,,,,,,,,True,True,review,draft,False,,,,,,,,,,0.4,2,3,False,,,3,,,,,,,2.3151
E165,v1,Local Baseline,local_baseline,standard,low,easy,buergerbuero,buergerbuero,,,,,,,,,,buergerbuero,,,,,,,,,,,,True,True,draft,draft,True,,,,,,,,,,0.5,2,2,False,,,1,,,,,,,2.032
E166,v1,Local Baseline,local_baseline,email_like,low,medium,buergerbuero,buergerbuero,,,,,,,,,,buergerbuero,,,,,,,,,,,,True,True,draft,draft,True,,,,,,,,,,0.5,2,2,False,,,1,,,,,,,1.7427
E167,v1,Local Baseline,local_baseline,standard,low,medium,buergerbuero,buergerbuero|ordnungsamt,,,,,,,,,,buergerbuero,,,,,,,,,,,,True,True,draft,draft,True,,,,,,,,,,0.4,2,3,False,,,1,,,,,,,1.6414
E168,v1,Local Baseline,local_baseline,realistic,low,easy,buergerbuero,buergerbuero,,,,,,,,,,unknown,,,,,,,,,,,,False,False,draft,draft,True,,,,,,,,,,0.0,0,4,False,,,1,,,,,,,1.7642
E169,v1,Local Baseline,local_baseline,realistic,low,easy,buergerbuero,buergerbuero,,,,,,,,,,buergerbuero,,,,,,,,,,,,True,True,draft,draft,True,,,,,,,,,,0.25,1,3,True,,,1,,,,,,,1.5566
E170,v1,Local Baseline,local_baseline,email_like,medium,medium,buergerbuero,buergerbuero,,,,,,,,,,buergerbuero,,,,,,,,,,,,True,True,draft,draft,True,,,,,,,,,,0.25,1,3,False,,,1,,,,,,,2.287
E171,v1,Local Baseline,local_baseline,ambiguous,low,medium,buergerbuero,buergerbuero|unknown,,,,,,,,,,ordnungsamt,,,,,,,,,,,,False,True,review,draft,False,,,,,,,,,,0.25,1,3,False,,,1,,,,,,,1.9785
E172,v1,Local Baseline,local_baseline,standard,medium,medium,standesamt,standesamt,,,,,,,,,,standesamt,,,,,,,,,,,,True,True,draft,draft,True,,,,,,,,,,0.25,1,3,False,,,1,,,,,,,1.6538
E173,v1,Local Baseline,local_baseline,email_like,medium,hard,standesamt,standesamt|jugend_familie,,,,,,,,,,standesamt,,,,,,,,,,,,True,True,review,draft,False,,,,,,,,,,0.2,1,4,False,,,1,,,,,,,2.2162
E174,v1,Local Baseline,local_baseline,standard,medium,medium,standesamt,standesamt,,,,,,,,,,standesamt,,,,,,,,,,,,True,True,review,draft,False,,,,,,,,,,0.25,1,3,False,,,1,,,,,,,1.565
E175,v1,Local Baseline,local_baseline,email_like,medium,hard,standesamt,standesamt,,,,,,,,,,standesamt,,,,,,,,,,,,True,True,review,draft,False,,,,,,,,,,0.5,2,2,False,,,2,,,,,,,2.0058
E176,v1,Local Baseline,local_baseline,realistic,medium,hard,standesamt,standesamt,,,,,,,,,,standesamt,,,,,,,,,,,,True,True,review,draft,False,,,,,,,,,,0.5,2,2,False,,,1,,,,,,,1.9171
E177,v1,Local Baseline,local_baseline,high_risk,high,hard,standesamt,standesamt,,,,,,,,,,standesamt,,,,,,,,,,,,True,True,review,draft,False,,,,,,,,,,0.0,0,5,False,,,2,,,,,,,1.687
E178,v1,Local Baseline,local_baseline,high_risk,high,hard,ordnungsamt,ordnungsamt,,,,,,,,,,ordnungsamt,,,,,,,,,,,,True,True,review,draft,False,,,,,,,,,,0.25,1,3,False,,,1,,,,,,,1.7869
E179,v1,Local Baseline,local_baseline,standard,medium,medium,ordnungsamt,ordnungsamt,,,,,,,,,,gewerbeamt,,,,,,,,,,,,False,False,draft,draft,True,,,,,,,,,,0.25,1,3,False,,,1,,,,,,,2.1777
E180,v1,Local Baseline,local_baseline,email_like,medium,medium,ordnungsamt,ordnungsamt,,,,,,,,,,stadtplanung,,,,,,,,,,,,False,True,review,draft,False,,,,,,,,,,0.0,0,4,False,,,1,,,,,,,2.2686
E181,v1,Local Baseline,local_baseline,standard,medium,medium,ordnungsamt,ordnungsamt,,,,,,,,,,stadtplanung,,,,,,,,,,,,False,True,draft,draft,True,,,,,,,,,,0.0,0,4,False,,,1,,,,,,,2.1947
E182,v1,Local Baseline,local_baseline,ambiguous,medium,medium,ordnungsamt,ordnungsamt|abfall_bauhof,,,,,,,,,,ordnungsamt,,,,,,,,,,,,True,True,review,draft,False,,,,,,,,,,0.0,0,4,False,,,2,,,,,,,2.4043
E183,v1,Local Baseline,local_baseline,ambiguous,medium,hard,ordnungsamt,ordnungsamt|gewerbeamt,,,,,,,,,,ordnungsamt,,,,,,,,,,,,True,True,review,draft,False,,,,,,,,,,0.0,0,4,False,,,2,,,,,,,1.9352
E184,v1,Local Baseline,local_baseline,email_like,medium,medium,ordnungsamt,ordnungsamt,,,,,,,,,,ordnungsamt,,,,,,,,,,,,True,True,review,draft,False,,,,,,,,,,0.25,1,3,False,,,2,,,,,,,1.6497
E185,v1,Local Baseline,local_baseline,high_risk,high,hard,gewerbeamt,gewerbeamt,,,,,,,,,,gewerbeamt,,,,,,,,,,,,True,True,review,draft,False,,,,,,,,,,0.0,0,4,False,,,1,,,,,,,1.9556
E186,v1,Local Baseline,local_baseline,standard,medium,hard,gewerbeamt,gewerbeamt,,,,,,,,,,gewerbeamt,,,,,,,,,,,,True,True,review,draft,False,,,,,,,,,,0.25,1,3,False,,,2,,,,,,,1.6874
E187,v1,Local Baseline,local_baseline,ambiguous,medium,medium,gewerbeamt,gewerbeamt,,,,,,,,,,gewerbeamt,,,,,,,,,,,,True,True,review,draft,False,,,,,,,,,,0.25,1,3,False,,,3,,,,,,,1.7693
E188,v1,Local Baseline,local_baseline,email_like,medium,medium,gewerbeamt,gewerbeamt,,,,,,,,,,gewerbeamt,,,,,,,,,,,,True,True,draft,draft,True,,,,,,,,,,0.0,0,4,False,,,2,,,,,,,1.8721
E189,v1,Local Baseline,local_baseline,standard,low,medium,jugend_familie,jugend_familie|schule_bildung,,,,,,,,,,jugend_familie,,,,,,,,,,,,True,True,draft,draft,True,,,,,,,,,,0.25,1,3,False,,,1,,,,,,,1.9995
E190,v1,Local Baseline,local_baseline,email_like,low,medium,jugend_familie,jugend_familie,,,,,,,,,,jugend_familie,,,,,,,,,,,,True,True,draft,draft,True,,,,,,,,,,0.0,0,4,False,,,1,,,,,,,2.1245
E191,v1,Local Baseline,local_baseline,multi_intent,medium,hard,soziales,soziales|schule_bildung,,,,,,,,,,jugend_familie,,,,,,,,,,,,False,True,review,draft,False,,,,,,,,,,0.75,3,1,False,,,3,,,,,,,2.0973
E192,v1,Local Baseline,local_baseline,high_risk,high,hard,soziales,soziales,,,,,,,,,,soziales,,,,,,,,,,,,True,True,review,draft,False,,,,,,,,,,0.0,0,4,False,,,1,,,,,,,1.9107
E193,v1,Local Baseline,local_baseline,ambiguous,medium,hard,schule_bildung,schule_bildung|soziales|jugend_familie,,,,,,,,,,jugend_familie,,,,,,,,,,,,False,True,review,draft,False,,,,,,,,,,0.0,0,4,False,,,3,,,,,,,1.7892
E194,v1,Local Baseline,local_baseline,email_like,medium,hard,schule_bildung,schule_bildung|stadtplanung|abfall_bauhof,,,,,,,,,,bauamt,,,,,,,,,,,,False,False,review,draft,False,,,,,,,,,,0.0,0,4,False,,,3,,,,,,,2.4261
E195,v1,Local Baseline,local_baseline,high_risk,high,hard,umwelt_klima,umwelt_klima,,,,,,,,,,umwelt_klima,,,,,,,,,,,,True,True,review,draft,False,,,,,,,,,,0.0,0,5,False,,,2,,,,,,,2.4713
E196,v1,Local Baseline,local_baseline,high_risk,high,hard,umwelt_klima,umwelt_klima|ordnungsamt,,,,,,,,,,umwelt_klima,,,,,,,,,,,,True,True,review,draft,False,,,,,,,,,,0.0,0,4,False,,,3,,,,,,,1.8699
E197,v1,Local Baseline,local_baseline,multi_intent,medium,medium,umwelt_klima,umwelt_klima|abfall_bauhof,,,,,,,,,,umwelt_klima,,,,,,,,,,,,True,True,review,draft,False,,,,,,,,,,0.0,0,4,False,,,2,,,,,,,2.7004
E198,v1,Local Baseline,local_baseline,email_like,medium,hard,stadtplanung,stadtplanung|umwelt_klima,,,,,,,,,,umwelt_klima,,,,,,,,,,,,False,True,review,draft,False,,,,,,,,,,0.25,1,3,False,,,3,,,,,,,2.0127
E199,v1,Local Baseline,local_baseline,high_risk,high,hard,stadtplanung,stadtplanung,,,,,,,,,,stadtplanung,,,,,,,,,,,,True,True,review,draft,False,,,,,,,,,,0.0,0,5,False,,,3,,,,,,,2.094
E200,v1,Local Baseline,local_baseline,multi_intent,medium,hard,unknown,buergerbuero|unknown,,,,,,,,,,buergerbuero,,,,,,,,,,,,False,False,review,draft,False,,,,,,,,,,0.0,0,3,False,,,1,,,,,,,1.8041
E001,v2,Local Baseline,local_baseline,standard,low,easy,buergerbuero,buergerbuero,,,,,,,,,,buergerbuero,,,,,,,,,,,,True,True,draft,draft,True,,,,,,,,,,0.5,2,2,,,,1,1.0,1.0,1.0,1.0,True,True,8.6461
E002,v2,Local Baseline,local_baseline,standard,low,easy,buergerbuero,buergerbuero,,,,,,,,,,buergerbuero,,,,,,,,,,,,True,True,draft,draft,True,,,,,,,,,,0.0,0,3,,,,1,1.0,1.0,1.0,1.0,True,True,7.5437
E003,v2,Local Baseline,local_baseline,standard,low,easy,ordnungsamt,ordnungsamt|finanzen_steuern,,,,,,,,,,ordnungsamt,,,,,,,,,,,,True,True,draft,draft,True,,,,,,,,,,0.0,0,3,,,,2,1.0,1.0,0.5,0.5,True,True,5.4721
E004,v2,Local Baseline,local_baseline,standard,low,easy,standesamt,standesamt,,,,,,,,,,standesamt,,,,,,,,,,,,True,True,draft,draft,True,,,,,,,,,,0.6667,2,1,,,,1,1.0,1.0,1.0,1.0,True,True,6.2113
E005,v2,Local Baseline,local_baseline,standard,low,easy,buergerbuero,buergerbuero,,,,,,,,,,buergerbuero,,,,,,,,,,,,True,True,draft,draft,True,,,,,,,,,,0.5,2,2,,,,1,0.0,0.0,0.0,0.0,True,True,12.2793
E006,v2,Local Baseline,local_baseline,standard,low,easy,buergerbuero,buergerbuero,,,,,,,,,,buergerbuero,,,,,,,,,,,,True,True,draft,draft,True,,,,,,,,,,0.3333,1,2,,,,1,1.0,1.0,1.0,1.0,True,True,8.1063
E007,v2,Local Baseline,local_baseline,standard,low,easy,standesamt,standesamt,,,,,,,,,,standesamt,,,,,,,,,,,,True,True,draft,draft,True,,,,,,,,,,0.75,3,1,,,,1,1.0,1.0,1.0,1.0,True,True,9.8933
E008,v2,Local Baseline,local_baseline,standard,low,easy,buergerbuero,buergerbuero,,,,,,,,,,buergerbuero,,,,,,,,,,,,True,True,draft,draft,True,,,,,,,,,,0.3333,1,2,,,,1,1.0,1.0,1.0,1.0,True,True,11.1747
E009,v2,Local Baseline,local_baseline,standard,low,easy,ordnungsamt,ordnungsamt,,,,,,,,,,ordnungsamt,,,,,,,,,,,,True,True,draft,draft,True,,,,,,,,,,0.4,2,3,,,,1,1.0,1.0,1.0,1.0,True,True,6.2286
E010,v2,Local Baseline,local_baseline,standard,low,easy,standesamt,standesamt,,,,,,,,,,standesamt,,,,,,,,,,,,True,True,draft,draft,True,,,,,,,,,,0.5,2,2,,,,1,1.0,1.0,1.0,1.0,True,True,7.2357
E011,v2,Local Baseline,local_baseline,standard,low,easy,gewerbeamt,gewerbeamt,,,,,,,,,,gewerbeamt,,,,,,,,,,,,True,True,draft,draft,True,,,,,,,,,,0.0,0,3,,,,1,0.0,0.0,0.0,0.0,True,True,8.3622
E012,v2,Local Baseline,local_baseline,standard,medium,medium,gewerbeamt,gewerbeamt,,,,,,,,,,gewerbeamt,,,,,,,,,,,,True,True,draft,draft,True,,,,,,,,,,0.5,2,2,,,,1,0.0,0.0,0.0,0.0,True,True,9.6834
E013,v2,Local Baseline,local_baseline,standard,medium,medium,bauamt,bauamt,,,,,,,,,,bauamt,,,,,,,,,,,,True,True,draft,draft,True,,,,,,,,,,0.25,1,3,,,,1,1.0,1.0,1.0,1.0,True,True,6.5657
E014,v2,Local Baseline,local_baseline,standard,low,easy,stadtplanung,stadtplanung,,,,,,,,,,stadtplanung,,,,,,,,,,,,True,True,draft,draft,True,,,,,,,,,,0.5,2,2,,,,1,1.0,1.0,1.0,1.0,True,True,6.9022
E015,v2,Local Baseline,local_baseline,standard,medium,medium,soziales,soziales,,,,,,,,,,soziales,,,,,,,,,,,,True,True,draft,draft,True,,,,,,,,,,0.5,2,2,,,,1,1.0,1.0,1.0,1.0,True,True,7.9876
E016,v2,Local Baseline,local_baseline,standard,low,easy,jugend_familie,jugend_familie,,,,,,,,,,jugend_familie,,,,,,,,,,,,True,True,draft,draft,True,,,,,,,,,,0.25,1,3,,,,1,0.0,0.0,0.0,0.0,True,True,6.3137
E017,v2,Local Baseline,local_baseline,standard,low,easy,schule_bildung,schule_bildung,,,,,,,,,,schule_bildung,,,,,,,,,,,,True,True,draft,draft,True,,,,,,,,,,0.3333,1,2,,,,1,1.0,1.0,1.0,1.0,True,True,8.7601
E018,v2,Local Baseline,local_baseline,standard,medium,medium,umwelt_klima,umwelt_klima,,,,,,,,,,umwelt_klima,,,,,,,,,,,,True,True,draft,draft,True,,,,,,,,,,0.0,0,3,,,,1,0.0,0.0,0.0,0.0,True,True,8.95
E019,v2,Local Baseline,local_baseline,standard,medium,medium,finanzen_steuern,finanzen_steuern,,,,,,,,,,finanzen_steuern,,,,,,,,,,,,True,True,draft,draft,True,,,,,,,,,,0.5,2,2,,,,1,1.0,1.0,1.0,1.0,True,True,7.6643
E020,v2,Local Baseline,local_baseline,standard,low,easy,abfall_bauhof,abfall_bauhof,,,,,,,,,,abfall_bauhof,,,,,,,,,,,,True,True,draft,draft,True,,,,,,,,,,0.6667,2,1,,,,1,1.0,1.0,1.0,1.0,True,True,6.478
E021,v2,Local Baseline,local_baseline,ambiguous,medium,medium,buergerbuero,buergerbuero,,,,,,,,,,buergerbuero,,,,,,,,,,,,True,True,review,draft,False,,,,,,,,,,0.0,0,3,True,,,2,0.0,0.0,0.0,0.0,True,True,8.2685
E022,v2,Local Baseline,local_baseline,ambiguous,medium,hard,unknown,finanzen_steuern|soziales|ordnungsamt|unknown,,,,,,,,,,unknown,,,,,,,,,,,,True,True,review,draft,False,,,,,,,,,,0.0,0,3,True,,,0,0.0,0.0,,,True,True,7.9169
E023,v2,Local Baseline,local_baseline,ambiguous,medium,medium,standesamt,standesamt,,,,,,,,,,standesamt,,,,,,,,,,,,True,True,draft,draft,True,,,,,,,,,,0.25,1,3,True,,,1,0.0,0.0,0.0,0.0,True,True,6.5128
E024,v2,Local Baseline,local_baseline,ambiguous,medium,medium,ordnungsamt,ordnungsamt|finanzen_steuern,,,,,,,,,,ordnungsamt,,,,,,,,,,,,True,True,review,draft,False,,,,,,,,,,0.0,0,3,True,,,2,1.0,1.0,0.5,0.5,True,True,7.0824
E025,v2,Local Baseline,local_baseline,ambiguous,medium,medium,buergerbuero,buergerbuero,,,,,,,,,,buergerbuero,,,,,,,,,,,,True,True,review,draft,False,,,,,,,,,,0.0,0,3,True,,,2,0.0,0.0,0.0,0.0,True,True,7.6616
E026,v2,Local Baseline,local_baseline,ambiguous,medium,hard,standesamt,standesamt,,,,,,,,,,standesamt,,,,,,,,,,,,True,True,review,draft,False,,,,,,,,,,0.5,2,2,True,,,1,1.0,1.0,1.0,1.0,True,True,7.7388
